,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Community,"194,882","191,959","189,929","266,973","343,780","419,637","494,552","568,837","642,453","715,323","787,564","859,005","929,599","999,360","1,068,244","1,135,688","1,202,547","1,268,597","1,333,836","1,398,299","1,462,041","1,525,089","1,587,503","1,649,309","1,710,870","1,772,165","1,833,165","1,893,911","1,954,409","2,014,694","2,075,458","2,136,503","2,197,812","2,259,346","2,321,095","2,383,027","2,445,122","2,507,398","2,569,802","2,632,330","2,694,958","2,757,686","2,821,024","2,884,802","2,948,979","3,013,506","3,078,357","3,143,494","3,208,889","3,275,162","3,342,204","3,330,742","3,319,845","3,309,443","3,299,466","3,289,863","3,280,593","3,271,615","3,262,901","3,254,421","3,246,151","3,238,079","3,230,179","3,222,440","3,214,845","3,207,385","3,200,048","3,192,827","3,185,714","3,178,701","3,171,785","3,164,956","3,158,212","3,151,551","3,144,966","3,138,453","3,132,009","3,125,632","3,119,317","3,113,063","3,106,868","3,100,729","3,094,645","3,088,614","3,082,803","3,077,128","3,071,572","3,066,129","3,060,789","3,055,548","3,050,399","3,045,337","3,040,358","3,035,456","3,030,630","3,025,875","3,021,188","3,016,567","3,012,009","3,007,512","3,003,073","2,998,690","2,994,362","2,990,087","2,985,864","2,981,691","2,977,566","2,973,489","2,969,459","2,965,474","2,961,533","2,957,635","2,953,780","2,949,966","2,946,193","2,942,460","2,938,766","2,935,111","2,931,493","2,927,913",
,Foundation,"200,000","200,000","200,000","279,167","358,333","437,500","516,667","595,833","675,000","754,167","833,333","912,500","991,667","1,070,833","1,150,000","1,229,167","1,308,333","1,387,500","1,466,667","1,545,833","1,625,000","1,704,167","1,783,333","1,862,500","1,941,667","2,020,833","2,100,000","2,179,167","2,258,333","2,337,500","2,416,667","2,495,833","2,575,000","2,654,167","2,733,333","2,812,500","2,891,667","2,970,833","3,050,000","3,129,167","3,208,333","3,287,500","3,366,667","3,445,833","3,525,000","3,604,167","3,683,333","3,762,500","3,841,667","3,920,833","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000",
,Incentivisation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Staking Vesting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Liquidity Pool,"4,024,280","4,990,009","5,505,021","5,958,820","6,393,375","7,067,703","7,916,745","8,753,695","9,555,448","10,314,738","10,961,767","11,557,336","12,106,518","12,613,828","13,073,608","13,709,209","14,082,886","14,403,315","14,684,310","14,930,383","15,146,508","15,332,850","15,495,181","15,633,494","15,629,815","15,619,441","15,600,420","15,579,043","15,553,736","15,528,290","15,238,901","14,963,963","14,712,574","14,480,704","14,269,118","14,073,982","13,894,756","13,734,239","13,584,839","13,448,920","13,323,630","13,209,980","12,902,574","12,616,009","12,355,083","12,115,862","11,897,645","11,697,029","11,107,280","10,661,947","10,273,009","9,929,771","9,624,445","9,352,896","9,109,595","8,891,195","8,695,108","8,517,745","8,357,577","8,211,865","8,079,165","7,959,201","7,848,782","7,747,762","7,654,656","7,569,116","7,489,924","7,416,596","7,348,827","7,285,706","7,227,140","7,172,383","7,121,195","7,073,824","7,029,094","6,987,195","6,947,659","6,910,508","6,875,338","6,842,054","6,810,625","6,780,728","6,752,396","6,725,355","6,637,237","6,551,629","6,471,224","6,395,831","6,324,835","6,257,863","6,194,413","6,134,148","6,076,790","6,021,980","5,969,518","5,919,119","5,870,595","5,823,821","5,778,544","5,734,668","5,692,025","5,650,530","5,610,046","5,570,488","5,531,788","5,493,844","5,456,608","5,419,998","5,383,965","5,348,490","5,313,479","5,278,916","5,244,752","5,210,965","5,177,516","5,144,383","5,111,548","5,078,981","5,046,672","5,014,596",
,Holding Supply,"1,963,896","816,239","720,551","747,538","792,375","935,695","1,085,051","1,196,115","1,311,988","1,437,881","1,546,631","1,676,868","1,812,984","1,947,919","2,088,417","2,307,789","2,412,706","2,545,790","2,679,132","2,808,397","2,930,947","3,050,264","3,162,371","3,271,070","3,329,935","3,391,399","3,455,889","3,515,349","3,573,712","3,627,501","3,584,759","3,565,514","3,548,021","3,534,864","3,522,538","3,513,972","3,507,333","3,498,400","3,495,541","3,492,909","3,492,897","3,492,824","3,420,689","3,368,906","3,321,734","3,280,288","3,241,927","3,208,107","3,226,662","3,091,816","2,969,261","2,862,496","2,770,463","2,689,117","2,617,979","2,554,719","2,497,513","2,446,528","2,399,838","2,357,755","2,319,177","2,282,421","2,249,614","2,218,771","2,190,283","2,163,223","2,138,022","2,114,174","2,091,258","2,069,689","2,048,856","2,029,128","2,010,179","1,991,372","1,973,822","1,956,713","1,940,311","1,924,258","1,908,809","1,893,783","1,879,027","1,864,762","1,850,745","1,837,161","1,797,522","1,768,110","1,740,971","1,715,129","1,690,539","1,666,951","1,644,374","1,622,656","1,601,671","1,581,441","1,561,821","1,542,833","1,524,390","1,506,390","1,488,916","1,471,850","1,455,210","1,438,923","1,423,007","1,407,418","1,392,121","1,377,131","1,362,403","1,347,950","1,333,744","1,319,742","1,305,999","1,292,464","1,279,143","1,266,012","1,253,078","1,240,327","1,227,746","1,215,341","1,203,095","1,191,015",
,Unvested Supply,"87,467,460","86,310,847","85,154,233","83,839,286","82,524,339","80,509,392","78,025,463","75,541,534","73,057,606","70,573,677","68,274,934","65,976,190","63,677,447","61,378,704","59,079,960","56,181,217","53,882,474","51,583,730","49,284,987","46,986,243","44,687,500","42,388,757","40,090,013","37,791,270","35,825,860","33,860,450","31,895,040","29,929,630","27,964,220","25,998,810","24,750,992","23,503,175","22,255,357","21,007,540","19,759,722","18,511,905","17,264,087","16,016,270","14,768,452","13,520,635","12,272,817","11,025,000","10,332,738","9,640,476","8,948,214","8,255,952","7,563,690","6,871,429","6,535,417","6,199,405","5,863,393","5,685,714","5,508,036","5,330,357","5,152,679","4,975,000","4,797,321","4,619,643","4,441,964","4,264,286","4,086,607","3,908,929","3,731,250","3,553,571","3,375,893","3,198,214","3,020,536","2,842,857","2,665,179","2,487,500","2,309,821","2,132,143","1,954,464","1,776,786","1,599,107","1,421,429","1,243,750","1,066,071","888,393","710,714","533,036","355,357","177,679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Circulating Supply,"12,275,862","13,297,718","14,375,523","15,616,325","16,855,812","18,758,988","21,101,296","23,436,323","25,765,935","28,089,899","30,231,568","32,367,935","34,497,953","36,621,336","38,738,140","41,418,846","43,518,106","45,612,253","47,699,911","49,781,069","51,855,925","53,924,807","55,987,872","58,045,472","59,780,690","61,513,038","63,242,389","64,968,597","66,691,906","68,412,370","69,447,601","70,484,917","71,523,170","72,562,276","73,602,024","74,642,373","75,683,139","76,724,229","77,765,754","78,807,419","79,849,212","80,891,005","81,404,330","81,921,171","82,440,537","82,962,203","83,485,889","84,011,445","84,182,400","84,352,450","84,529,074","84,553,340","84,582,810","84,616,766","84,654,689","84,696,079","84,740,553","84,787,816","84,837,564","84,889,589","84,943,665","84,999,622","85,057,371","85,116,719","85,177,571","85,239,811","85,303,371","85,368,159","85,434,110","85,501,178","85,569,297","85,638,432","85,708,529","85,779,549","85,851,487","85,924,279","85,997,906","86,072,333","86,147,542","86,223,504","86,300,199","86,377,613","86,455,723","86,534,516","86,444,954","86,357,325","86,271,130","86,186,257","86,102,645","86,020,231","85,938,967","85,858,804","85,779,700","85,701,618","85,624,523","85,548,384","85,473,171","85,398,857","85,325,421","85,252,836","85,181,083","85,110,142","85,039,994","84,970,623","84,902,011","84,834,145","84,767,010","84,700,593","84,634,880","84,569,860","84,505,523","84,441,855","84,378,848","84,316,490","84,254,771","84,193,684","84,133,218","84,073,365","84,014,117","83,955,467",
,Financial Reserves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cash Balance / $,"3,357,191","3,309,989","3,264,039","3,219,309","3,175,850","3,133,630","3,092,700","3,053,071","3,014,712","2,977,677","2,941,933","2,907,537","2,874,500","2,842,702","2,812,290","2,783,231","2,755,584","2,729,318","2,704,492","2,681,123","2,659,178","2,638,719","2,619,714","2,602,226","2,586,272","2,571,718","2,558,728","2,547,268","2,537,403","2,529,099","2,522,421","2,517,386","2,513,955","2,512,194","2,512,063","2,513,630","2,516,905","2,521,734","2,528,292","2,536,533","2,546,519","2,558,201","2,571,639","2,586,837","2,603,740","2,622,403","2,642,767","2,664,885","2,670,071","2,676,477","2,684,179","2,693,125","2,703,346","2,714,788","2,727,477","2,741,395","2,756,486","2,772,768","2,790,183","2,808,746","2,828,432","2,849,110","2,870,861","2,893,622","2,917,400","2,942,133","2,967,821","2,994,435","3,021,912","3,050,252","3,079,394","3,109,334","3,140,039","3,171,407","3,203,478","3,236,200","3,269,563","3,303,518","3,338,053","3,373,141","3,408,735","3,444,825","3,481,369","3,518,357","3,555,763","3,593,527","3,631,663","3,670,140","3,708,946","3,748,053","3,787,450","3,827,120","3,867,037","3,907,193","3,947,565","3,988,146","4,028,921","4,069,867","4,110,984","4,152,253","4,193,671","4,235,223","4,276,903","4,318,702","4,360,610","4,402,621","4,444,726","4,486,922","4,529,201","4,571,552","4,613,976","4,656,466","4,699,021","4,741,634","4,784,303","4,827,025","4,869,794","4,912,610","4,955,469","4,998,369",
,Reserve Token Worth / $,"572,357","439,600","392,946","360,611","335,521","302,728","270,486","246,674","229,415","217,075","209,862","205,456","203,298","202,946","204,371","203,606","208,266","214,476","222,013","230,813","240,793","252,016","264,393","278,005","295,720","314,490","334,505","355,612","377,930","401,344","435,896","472,307","510,093","549,359","589,905","631,865","675,159","719,330","764,926","811,612","859,561","908,524","980,793","1,055,698","1,132,239","1,210,523","1,290,155","1,371,294","1,561,845","1,742,289","1,927,026","2,115,715","2,308,103","2,503,001","2,700,295","2,899,292","3,099,108","3,299,873","3,500,671","3,701,755","3,902,702","4,102,055","4,301,374","4,499,631","4,697,241","4,893,530","5,088,960","5,283,287","5,476,041","5,667,704","5,857,702","6,046,502","6,233,912","6,418,869","6,602,814","6,785,005","6,965,847","7,144,891","7,322,536","7,498,641","7,672,920","7,845,741","8,016,755","8,186,301","8,478,164","8,772,423","9,062,889","9,348,833","9,630,678","9,908,367","10,182,366","10,452,821","10,719,796","10,983,738","11,244,676","11,503,026","11,758,955","12,012,436","12,264,022","12,513,722","12,761,877","13,008,543","13,254,036","13,498,494","13,742,008","13,984,854","14,227,089","14,468,964","14,710,596","14,951,948","15,193,410","15,434,992","15,676,886","15,919,145","16,161,948","16,405,384","16,649,518","16,894,508","17,140,399","17,387,337",
,Community Token Worth / $,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Foundation Token Worth / $,"211,666,713,078","182,911,097,849","171,210,697,113","226,627,828,366","277,626,489,464","317,301,224,583","347,902,251,774","376,072,602,101","403,193,232,622","429,997,971,274","458,812,058,264","488,302,357,752","518,647,326,125","549,939,736,913","582,671,608,176","610,381,869,955","646,363,678,661","684,670,563,859","725,152,783,811","767,894,682,156","812,909,732,117","860,436,888,790","910,426,262,915","963,109,961,658","1,023,760,306,412","1,087,025,203,477","1,153,264,640,054","1,222,247,825,321","1,294,209,433,660","1,368,983,431,397","1,463,136,336,450","1,561,222,334,627","1,662,485,222,834","1,767,132,081,756","1,874,887,575,136","1,985,998,927,271","2,100,387,304,127","2,217,382,746,498","2,337,856,996,502","2,461,353,690,914","2,588,167,900,068","2,717,967,386,052","2,880,332,749,905","3,047,211,407,237","3,217,338,571,926","3,390,958,873,842","3,567,623,040,769","3,747,628,088,628","4,074,322,607,702","4,384,167,945,605","4,697,079,732,278","4,915,872,359,897","5,129,611,433,555","5,337,767,964,591","5,540,930,883,870","5,739,044,305,560","5,931,827,970,501","6,119,931,603,067","6,302,998,297,993","6,481,670,818,672","6,655,967,548,662","6,825,001,370,064","6,990,345,899,843","7,151,468,638,822","7,308,925,547,411","7,462,415,325,100","7,612,464,404,881","7,759,065,322,776","7,902,023,018,539","8,041,805,436,206","8,178,138,802,088","8,311,444,647,407","8,441,697,526,890","8,568,273,005,535","8,692,182,675,942","8,813,044,466,790","8,931,179,182,554","9,046,370,709,170","9,158,918,532,492","9,268,796,925,831","9,375,878,355,209","9,480,426,838,476","9,582,283,325,104","9,681,685,559,805","9,837,457,464,371","9,990,346,325,156","10,137,676,130,401","10,279,333,755,585","10,415,762,349,485","10,547,124,835,500","10,673,831,737,386","10,796,113,744,431","10,914,137,405,731","11,028,246,075,635","11,138,564,815,509","11,245,394,447,447","11,348,905,587,894","11,449,167,017,045","11,546,507,639,254","11,641,003,397,138","11,732,870,886,655","11,822,193,574,497","11,909,163,059,184","11,993,890,746,872","12,076,459,435,612","12,157,028,560,597","12,235,662,555,299","12,312,501,515,179","12,387,629,283,574","12,461,061,333,086","12,532,983,533,542","12,603,430,776,006","12,672,505,502,276","12,740,252,785,374","12,806,764,902,208","12,872,099,172,083","12,936,299,708,733","12,999,445,076,936","13,061,570,863,026","13,122,747,359,014",
,Token Price / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Price,0.1315,0.0916,0.0778,0.0681,0.0606,0.0513,0.0425,0.0361,0.0313,0.0276,0.0251,0.0232,0.0216,0.0204,0.0194,0.0181,0.0175,0.0171,0.0168,0.0166,0.0165,0.0165,0.0165,0.0165,0.0169,0.0172,0.0176,0.0180,0.0184,0.0189,0.0199,0.0209,0.0219,0.0230,0.0240,0.0251,0.0261,0.0272,0.0282,0.0292,0.0303,0.0313,0.0332,0.0350,0.0369,0.0388,0.0407,0.0426,0.0477,0.0524,0.0572,0.0619,0.0666,0.0713,0.0760,0.0807,0.0853,0.0898,0.0943,0.0987,0.1030,0.1072,0.1113,0.1154,0.1194,0.1232,0.1270,0.1308,0.1344,0.1380,0.1414,0.1449,0.1482,0.1514,0.1546,0.1577,0.1607,0.1636,0.1665,0.1693,0.1721,0.1748,0.1774,0.1799,0.1853,0.1906,0.1958,0.2009,0.2059,0.2107,0.2154,0.2200,0.2245,0.2289,0.2332,0.2375,0.2416,0.2457,0.2498,0.2537,0.2577,0.2615,0.2654,0.2691,0.2729,0.2766,0.2803,0.2840,0.2876,0.2912,0.2948,0.2984,0.3020,0.3056,0.3092,0.3128,0.3163,0.3199,0.3235,0.3271,
,Market Cap,"1,614,197","1,218,585","1,117,727","1,063,747","1,021,323","962,487","897,386","844,919","805,331","776,356","759,217","749,347","745,162","745,505","750,653","750,147","763,320","781,336","803,031","828,137","856,337","887,856","922,316","959,979","1,008,325","1,059,207","1,113,145","1,169,504","1,228,641","1,290,112","1,379,563","1,473,224","1,569,310","1,668,138","1,769,071","1,872,513","1,978,196","2,084,780","2,193,926","2,304,597","2,417,303","2,531,317","2,698,881","2,871,127","3,045,109","3,221,170","3,398,287","3,576,950","4,019,012","4,423,235","4,831,104","5,232,414","5,635,090","6,036,428","6,436,425","6,833,650","7,226,281","7,614,921","7,997,699","8,375,478","8,747,536","9,110,879","9,469,311","9,820,732","10,166,305","10,504,775","10,837,374","11,163,766","11,483,165","11,796,796","12,103,639","12,404,857","12,700,211","12,987,717","13,270,501","13,547,183","13,818,732","14,084,388","14,345,082","14,600,663","14,850,697","15,096,031","15,336,098","15,571,668","16,015,674","16,460,402","16,893,805","17,314,743","17,724,270","18,122,524","18,510,594","18,888,960","19,257,935","19,618,518","19,970,923","20,316,059","20,654,358","20,985,915","21,311,826","21,632,216","21,947,784","22,258,722","22,565,662","22,868,920","23,168,723","23,465,609","23,759,736","24,051,581","24,341,390","24,629,152","24,915,556","25,200,653","25,484,797","25,768,100","26,050,885","26,333,320","26,615,532","26,897,795","27,180,200","27,462,992",
,FDV Market Cap,"13,149,353","9,163,867","7,775,206","6,811,761","6,059,176","5,130,804","4,252,753","3,605,168","3,125,564","2,763,827","2,511,340","2,315,092","2,160,017","2,035,712","1,937,763","1,811,125","1,754,029","1,712,995","1,683,506","1,663,558","1,651,378","1,646,471","1,647,349","1,653,840","1,686,708","1,721,923","1,760,125","1,800,106","1,842,264","1,885,788","1,986,481","2,090,126","2,194,128","2,298,906","2,403,563","2,508,647","2,613,787","2,717,239","2,821,198","2,924,340","3,027,334","3,129,294","3,315,402","3,504,744","3,693,703","3,882,696","4,070,492","4,257,694","4,774,172","5,243,754","5,715,316","6,188,300","6,662,217","7,133,844","7,603,152","8,068,437","8,527,536","8,981,150","9,427,072","9,866,320","10,298,044","10,718,729","11,132,852","11,537,959","11,935,425","12,323,790","12,704,508","13,077,201","13,440,960","13,797,232","14,144,839","14,485,152","14,817,908","15,140,809","15,457,509","15,766,421","16,068,684","16,363,432","16,651,761","16,933,507","17,208,184","17,476,786","17,738,673","17,994,748","18,527,020","19,060,806","19,582,224","20,089,912","20,585,047","21,067,746","21,539,233","22,000,027","22,450,458","22,891,654","23,323,836","23,748,034","24,164,726","24,574,000","24,977,112","25,374,190","25,766,031","26,152,844","26,535,352","26,913,914","27,288,780","27,660,571","28,029,461","28,396,000","28,760,471","29,122,849","29,483,938","29,843,794","30,202,826","30,561,164","30,919,180","31,277,073","31,634,986","31,993,242","32,351,943","32,711,381",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Off-Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Point Rewards System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Point Issuance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Avg. Token Staked per Token User,"4,447.6","5,269.1","5,061.8","4,873.9","4,705.5","4,841.6","5,102.4","5,328.6","5,534.7","5,696.9","5,814.0","5,903.5","5,987.0","6,104.9","6,178.2","6,355.1","6,425.7","6,499.1","6,557.0","6,611.4","6,672.3","6,718.2","6,769.7","6,806.4","6,804.7","6,824.7","6,812.6","6,805.6","6,786.4","6,772.1","6,688.7","6,600.9","6,518.4","6,427.4","6,342.6","6,250.9","6,159.7","6,087.0","5,996.9","5,913.7","5,826.5","5,746.2","5,631.3","5,517.1","5,409.3","5,299.1","5,195.7","5,090.9","4,989.2","4,900.1","4,801.8","4,705.7","4,606.5","4,511.1","4,414.3","4,319.6","4,229.7","4,139.8","4,054.8","3,970.5","3,889.1","3,816.2","3,740.3","3,669.1","3,599.0","3,533.1","3,468.5","3,406.6","3,348.4","3,291.5","3,238.0","3,185.7","3,135.6","3,090.1","3,043.9","3,000.4","2,957.9","2,917.9","2,878.7","2,841.2","2,805.7","2,771.0","2,738.2","2,706.1","2,669.7","2,634.9","2,599.8","2,565.7","2,532.2","2,499.7","2,467.6","2,436.3","2,405.9","2,376.0","2,346.9","2,318.2","2,290.2","2,263.0","2,236.0","2,209.7","2,183.8","2,158.5","2,133.5","2,109.0","2,085.0","2,061.4","2,038.2","2,015.3","1,992.8","1,970.9","1,949.1","1,927.6","1,906.5","1,885.7","1,865.2","1,844.9","1,825.0","1,805.4","1,786.0","1,766.8",
,Avg. Point Multiplier per Token User,3.2238,3.6345,3.5309,3.4369,3.3528,3.4208,3.5512,3.6643,3.7674,3.8484,3.9070,3.9517,3.9935,4.0524,4.0891,4.1775,4.2129,4.2496,4.2785,4.3057,4.3361,4.3591,4.3848,4.4032,4.4024,4.4123,4.4063,4.4028,4.3932,4.3861,4.3443,4.3004,4.2592,4.2137,4.1713,4.1255,4.0799,4.0435,3.9985,3.9569,3.9132,3.8731,3.8157,3.7586,3.7046,3.6496,3.5979,3.5455,3.4946,3.4500,3.4009,3.3529,3.3033,3.2556,3.2072,3.1598,3.1148,3.0699,3.0274,2.9852,2.9445,2.9081,2.8702,2.8345,2.7995,2.7666,2.7343,2.7033,2.6742,2.6457,2.6190,2.5928,2.5678,2.5451,2.5220,2.5002,2.4790,2.4589,2.4394,2.4206,2.4028,2.3855,2.3691,2.3530,2.3348,2.3174,2.2999,2.2829,2.2661,2.2498,2.2338,2.2182,2.2030,2.1880,2.1735,2.1591,2.1451,2.1315,2.1180,2.1049,2.0919,2.0792,2.0668,2.0545,2.0425,2.0307,2.0191,2.0077,1.9964,1.9854,1.9745,1.9638,1.9533,1.9429,1.9326,1.9225,1.9125,1.9027,1.8930,1.8834,
,Point Issuance w. Multiplier from Token User (proportional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Accumulated Points,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Point Issuance per Month / $,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Accumulated Points Worth / $,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Point Conversion to Token (will add to staking rewards if point system is enabled),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Point Conversion to Token (will add to staking rewards if point system is enabled) / $,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
